iterations;evals;births;elapsed;all_size;firsts_size;lasts_size;geno_uni;sol_uni;fit_uni;best_fitness;seed;problem;solver_sigma;objective;best→fitness;genotype_size
20;630;630;89.91;30;1;30;1.0;1.0;1.0;-0.341674250316361;1;ea.p.v.hilly-C;es-0.25;maximize;-0.341674250316361;2050
25;780;780;110.0495;30;1;30;1.0;1.0;1.0;-0.341674250316361;1;ea.p.v.hilly-C;es-0.25;maximize;-0.341674250316361;2050
30;930;930;131.5868;30;1;30;1.0;1.0;1.0;-0.341674250316361;1;ea.p.v.hilly-C;es-0.25;maximize;-0.341674250316361;2050
35;1080;1080;151.8096;30;1;30;1.0;1.0;1.0;-0.341674250316361;1;ea.p.v.hilly-C;es-0.25;maximize;-0.341674250316361;2050
40;1230;1230;172.4948;30;1;30;1.0;1.0;1.0;-0.341674250316361;1;ea.p.v.hilly-C;es-0.25;maximize;-0.341674250316361;2050
45;1380;1380;193.4279;30;1;30;1.0;1.0;1.0;-0.3587111708487096;1;ea.p.v.hilly-C;es-0.25;maximize;-0.3587111708487096;2050
0;30;30;4.6132;30;1;30;1.0;1.0;1.0;-0.1000399194724906;2;ea.p.v.hilly-C;es-0.25;maximize;-0.1000399194724906;2050
5;180;180;27.7012;30;1;30;1.0;1.0;1.0;-0.15760114776003895;2;ea.p.v.hilly-C;es-0.25;maximize;-0.15760114776003895;2050
10;330;330;48.3663;30;1;30;1.0;1.0;1.0;-0.15760114776003895;2;ea.p.v.hilly-C;es-0.25;maximize;-0.15760114776003895;2050
15;480;480;69.0704;30;1;30;1.0;1.0;1.0;-0.15760114776003895;2;ea.p.v.hilly-C;es-0.25;maximize;-0.15760114776003895;2050
20;630;630;88.525;30;1;30;1.0;1.0;1.0;-0.2734538227882503;2;ea.p.v.hilly-C;es-0.25;maximize;-0.2734538227882503;2050
25;780;780;109.8764;30;1;30;1.0;1.0;1.0;-0.2734538227882503;2;ea.p.v.hilly-C;es-0.25;maximize;-0.2734538227882503;2050
30;930;930;130.5418;30;1;30;1.0;1.0;1.0;-0.2734538227882503;2;ea.p.v.hilly-C;es-0.25;maximize;-0.2734538227882503;2050
35;1080;1080;151.1014;30;1;30;1.0;1.0;1.0;-0.31612025866094634;2;ea.p.v.hilly-C;es-0.25;maximize;-0.31612025866094634;2050
40;1230;1230;171.627;30;1;30;1.0;1.0;1.0;-0.46180954426319404;2;ea.p.v.hilly-C;es-0.25;maximize;-0.46180954426319404;2050
45;1380;1380;193.1748;30;1;30;1.0;1.0;1.0;-0.5551720043405424;2;ea.p.v.hilly-C;es-0.25;maximize;-0.5551720043405424;2050
0;30;30;4.928;30;1;30;1.0;1.0;1.0;-0.10636363950842866;3;ea.p.v.hilly-C;es-0.25;maximize;-0.10636363950842866;2050
5;180;180;26.7206;30;1;30;1.0;1.0;1.0;-0.1819627238415655;3;ea.p.v.hilly-C;es-0.25;maximize;-0.1819627238415655;2050
10;330;330;47.2579;30;1;30;1.0;1.0;1.0;-0.2143657703846045;3;ea.p.v.hilly-C;es-0.25;maximize;-0.2143657703846045;2050
15;480;480;67.4518;30;1;30;1.0;1.0;1.0;-0.2772270013441707;3;ea.p.v.hilly-C;es-0.25;maximize;-0.2772270013441707;2050
20;630;630;87.64;30;1;30;1.0;1.0;1.0;-0.3593916999709719;3;ea.p.v.hilly-C;es-0.25;maximize;-0.3593916999709719;2050
25;780;780;109.2021;30;1;30;1.0;1.0;1.0;-0.38995380319261846;3;ea.p.v.hilly-C;es-0.25;maximize;-0.38995380319261846;2050
30;930;930;129.3946;30;1;30;1.0;1.0;1.0;-0.5106490146773603;3;ea.p.v.hilly-C;es-0.25;maximize;-0.5106490146773603;2050
35;1080;1080;150.1418;30;1;30;1.0;1.0;1.0;-0.5106490146773603;3;ea.p.v.hilly-C;es-0.25;maximize;-0.5106490146773603;2050
40;1230;1230;171.1359;30;1;30;1.0;1.0;1.0;-0.517147823661496;3;ea.p.v.hilly-C;es-0.25;maximize;-0.517147823661496;2050
45;1380;1380;191.9634;30;1;30;1.0;1.0;1.0;-0.5346921069898215;3;ea.p.v.hilly-C;es-0.25;maximize;-0.5346921069898215;2050
0;30;30;4.4252;30;1;30;1.0;1.0;1.0;-0.21963874067346725;1;ea.p.v.hilly-C;es-0.5;maximize;-0.21963874067346725;2050
5;180;180;25.4827;30;1;30;1.0;1.0;1.0;-0.21963874067346725;1;ea.p.v.hilly-C;es-0.5;maximize;-0.21963874067346725;2050
10;330;330;46.4811;30;1;30;1.0;1.0;1.0;-0.2405131934026033;1;ea.p.v.hilly-C;es-0.5;maximize;-0.2405131934026033;2050
15;480;480;65.7998;30;1;30;1.0;1.0;1.0;-0.2405131934026033;1;ea.p.v.hilly-C;es-0.5;maximize;-0.2405131934026033;2050
20;630;630;86.8756;30;1;30;1.0;1.0;1.0;-0.283844208454127;1;ea.p.v.hilly-C;es-0.5;maximize;-0.283844208454127;2050
25;780;780;107.9126;30;1;30;1.0;1.0;1.0;-0.3349533146268027;1;ea.p.v.hilly-C;es-0.5;maximize;-0.3349533146268027;2050
30;930;930;128.3916;30;1;30;1.0;1.0;1.0;-0.33635330498812244;1;ea.p.v.hilly-C;es-0.5;maximize;-0.33635330498812244;2050
35;1080;1080;148.7856;30;1;30;1.0;1.0;1.0;-0.40977083022298755;1;ea.p.v.hilly-C;es-0.5;maximize;-0.40977083022298755;2050
40;1230;1230;170.1652;30;1;30;1.0;1.0;1.0;-0.4423244558582489;1;ea.p.v.hilly-C;es-0.5;maximize;-0.4423244558582489;2050
45;1380;1380;190.2895;30;1;30;1.0;1.0;1.0;-0.44444333043512535;1;ea.p.v.hilly-C;es-0.5;maximize;-0.44444333043512535;2050
0;30;30;3.8924;30;1;30;1.0;1.0;1.0;-0.1000399194724906;2;ea.p.v.hilly-C;es-0.5;maximize;-0.1000399194724906;2050
5;180;180;23.3849;30;1;30;1.0;1.0;1.0;-0.18172985735874522;2;ea.p.v.hilly-C;es-0.5;maximize;-0.18172985735874522;2050
10;330;330;43.67;30;1;30;1.0;1.0;1.0;-0.2400150489796524;2;ea.p.v.hilly-C;es-0.5;maximize;-0.2400150489796524;2050
15;480;480;63.871;30;1;30;1.0;1.0;1.0;-0.2400150489796524;2;ea.p.v.hilly-C;es-0.5;maximize;-0.2400150489796524;2050
20;630;630;85.5083;30;1;30;1.0;1.0;1.0;-0.3593454780915849;2;ea.p.v.hilly-C;es-0.5;maximize;-0.3593454780915849;2050
25;780;780;107.3173;30;1;30;1.0;1.0;1.0;-0.4365546505199053;2;ea.p.v.hilly-C;es-0.5;maximize;-0.4365546505199053;2050
30;930;930;128.6901;30;1;30;1.0;1.0;1.0;-0.4365546505199053;2;ea.p.v.hilly-C;es-0.5;maximize;-0.4365546505199053;2050
35;1080;1080;148.8129;30;1;30;1.0;1.0;1.0;-0.4365546505199053;2;ea.p.v.hilly-C;es-0.5;maximize;-0.4365546505199053;2050
40;1230;1230;170.0798;30;1;30;1.0;1.0;1.0;-0.48180204254940195;2;ea.p.v.hilly-C;es-0.5;maximize;-0.48180204254940195;2050
45;1380;1380;191.1401;30;1;30;1.0;1.0;1.0;-0.5934188129755779;2;ea.p.v.hilly-C;es-0.5;maximize;-0.5934188129755779;2050
0;30;30;3.932;30;1;30;1.0;1.0;1.0;-0.10636363950842866;3;ea.p.v.hilly-C;es-0.5;maximize;-0.10636363950842866;2050
5;180;180;23.6653;30;1;30;1.0;1.0;1.0;-0.17812954160792507;3;ea.p.v.hilly-C;es-0.5;maximize;-0.17812954160792507;2050
10;330;330;44.0398;30;1;30;1.0;1.0;1.0;-0.30065373152071;3;ea.p.v.hilly-C;es-0.5;maximize;-0.30065373152071;2050
15;480;480;65.1736;30;1;30;1.0;1.0;1.0;-0.30065373152071;3;ea.p.v.hilly-C;es-0.5;maximize;-0.30065373152071;2050
20;630;630;87.3948;30;1;30;1.0;1.0;1.0;-0.30065373152071;3;ea.p.v.hilly-C;es-0.5;maximize;-0.30065373152071;2050
25;780;780;109.0313;30;1;30;1.0;1.0;1.0;-0.4062530976491807;3;ea.p.v.hilly-C;es-0.5;maximize;-0.4062530976491807;2050
30;930;930;129.102;30;1;30;1.0;1.0;1.0;-0.4062530976491807;3;ea.p.v.hilly-C;es-0.5;maximize;-0.4062530976491807;2050
35;1080;1080;150.2732;30;1;30;1.0;1.0;1.0;-0.4062530976491807;3;ea.p.v.hilly-C;es-0.5;maximize;-0.4062530976491807;2050
40;1230;1230;171.3575;30;1;30;1.0;1.0;1.0;-0.4062530976491807;3;ea.p.v.hilly-C;es-0.5;maximize;-0.4062530976491807;2050
45;1380;1380;191.8451;30;1;30;1.0;1.0;1.0;-0.4062530976491807;3;ea.p.v.hilly-C;es-0.5;maximize;-0.4062530976491807;2050
0;100;100;13.2175;100;1;100;1.0;1.0;1.0;-0.21963874067346725;1;ea.p.v.hilly-C;ga-0.02;maximize;-0.21963874067346725;2050
5;600;600;84.295;100;1;100;1.0;1.0;1.0;-0.470887776650869;1;ea.p.v.hilly-C;ga-0.02;maximize;-0.470887776650869;2050
10;1100;1100;154.1237;100;1;100;1.0;1.0;1.0;-0.5591322998176438;1;ea.p.v.hilly-C;ga-0.02;maximize;-0.5591322998176438;2050
0;100;100;13.7104;100;1;100;1.0;1.0;1.0;-0.13144769041045073;2;ea.p.v.hilly-C;ga-0.02;maximize;-0.13144769041045073;2050
5;600;600;84.4031;100;1;100;1.0;1.0;1.0;-0.28571434864411066;2;ea.p.v.hilly-C;ga-0.02;maximize;-0.28571434864411066;2050
10;1100;1100;153.917;100;1;100;1.0;1.0;1.0;-0.45610972187989324;2;ea.p.v.hilly-C;ga-0.02;maximize;-0.45610972187989324;2050
0;100;100;13.7327;100;1;100;1.0;1.0;1.0;-0.35489884867439486;3;ea.p.v.hilly-C;ga-0.02;maximize;-0.35489884867439486;2050
5;600;600;83.5865;100;1;100;1.0;1.0;1.0;-0.4293291678129183;3;ea.p.v.hilly-C;ga-0.02;maximize;-0.4293291678129183;2050
10;1100;1100;131.1905;100;1;100;1.0;1.0;1.0;-0.466519350702334;3;ea.p.v.hilly-C;ga-0.02;maximize;-0.466519350702334;2050
0;100;100;13.3321;100;1;100;1.0;1.0;1.0;-0.21963874067346725;1;ea.p.v.hilly-C;ga-0.25;maximize;-0.21963874067346725;2050
5;600;600;83.3985;100;1;100;1.0;1.0;1.0;-0.31162779502421617;1;ea.p.v.hilly-C;ga-0.25;maximize;-0.31162779502421617;2050
10;1100;1100;126.208;100;1;100;1.0;1.0;1.0;-0.40775142481575666;1;ea.p.v.hilly-C;ga-0.25;maximize;-0.40775142481575666;2050
0;100;100;13.4246;100;1;100;1.0;1.0;1.0;-0.13144769041045073;2;ea.p.v.hilly-C;ga-0.25;maximize;-0.13144769041045073;2050
5;600;600;82.6928;100;1;100;1.0;1.0;1.0;-0.28786696443301013;2;ea.p.v.hilly-C;ga-0.25;maximize;-0.28786696443301013;2050
10;1100;1100;122.8624;100;1;100;1.0;1.0;1.0;-0.3468460081247487;2;ea.p.v.hilly-C;ga-0.25;maximize;-0.3468460081247487;2050
0;100;100;13.8665;100;1;100;1.0;1.0;1.0;-0.35489884867439486;3;ea.p.v.hilly-C;ga-0.25;maximize;-0.35489884867439486;2050
5;600;600;79.1699;100;1;100;1.0;1.0;1.0;-0.3609248893286265;3;ea.p.v.hilly-C;ga-0.25;maximize;-0.3609248893286265;2050
10;1100;1100;119.5445;100;1;100;1.0;1.0;1.0;-0.3609248893286265;3;ea.p.v.hilly-C;ga-0.25;maximize;-0.3609248893286265;2050
0;100;100;8.1049;100;1;100;1.0;1.0;1.0;-0.21963874067346725;1;ea.p.v.hilly-C;ga-0.5;maximize;-0.21963874067346725;2050
5;600;600;48.8873;100;1;100;1.0;1.0;1.0;-0.28376163135695337;1;ea.p.v.hilly-C;ga-0.5;maximize;-0.28376163135695337;2050
10;1100;1100;89.5354;100;1;100;1.0;1.0;1.0;-0.28376163135695337;1;ea.p.v.hilly-C;ga-0.5;maximize;-0.28376163135695337;2050
0;100;100;8.1304;100;1;100;1.0;1.0;1.0;-0.13144769041045073;2;ea.p.v.hilly-C;ga-0.5;maximize;-0.13144769041045073;2050
5;600;600;48.9454;100;1;100;1.0;1.0;1.0;-0.3013884935285573;2;ea.p.v.hilly-C;ga-0.5;maximize;-0.3013884935285573;2050
10;1100;1100;89.1129;100;1;100;1.0;1.0;1.0;-0.3449844387184372;2;ea.p.v.hilly-C;ga-0.5;maximize;-0.3449844387184372;2050
0;100;100;8.1933;100;1;100;1.0;1.0;1.0;-0.35489884867439486;3;ea.p.v.hilly-C;ga-0.5;maximize;-0.35489884867439486;2050
5;600;600;49.0882;100;1;100;1.0;1.0;1.0;-0.35489884867439486;3;ea.p.v.hilly-C;ga-0.5;maximize;-0.35489884867439486;2050
10;1100;1100;89.5184;100;1;100;1.0;1.0;1.0;-0.35489884867439486;3;ea.p.v.hilly-C;ga-0.5;maximize;-0.35489884867439486;2050
5;100;100;8.6259;20;1;20;1.0;1.0;1.0;-0.019246172051989772;1;ea.p.v.hilly-HeD;cmaEs;maximize;-0.019246172051989772;256
10;200;200;17.1285;20;1;20;1.0;1.0;1.0;-0.02197799776403754;1;ea.p.v.hilly-HeD;cmaEs;maximize;-0.02197799776403754;256
15;300;300;25.5251;20;1;20;1.0;1.0;1.0;-0.07971631961840503;1;ea.p.v.hilly-HeD;cmaEs;maximize;-0.07971631961840503;256
20;400;400;34.06;20;1;20;1.0;1.0;1.0;-0.11625710565250798;1;ea.p.v.hilly-HeD;cmaEs;maximize;-0.11625710565250798;256
25;500;500;42.4903;20;1;20;1.0;1.0;1.0;-0.1342479542640677;1;ea.p.v.hilly-HeD;cmaEs;maximize;-0.1342479542640677;256
30;600;600;50.9319;20;1;20;1.0;1.0;1.0;-0.19828827962766102;1;ea.p.v.hilly-HeD;cmaEs;maximize;-0.19828827962766102;256
35;700;700;59.3805;20;1;20;1.0;1.0;1.0;-0.18462424948593228;1;ea.p.v.hilly-HeD;cmaEs;maximize;-0.18462424948593228;256
40;800;800;67.9201;20;1;20;1.0;1.0;1.0;-0.2490812009027725;1;ea.p.v.hilly-HeD;cmaEs;maximize;-0.2490812009027725;256
45;900;900;76.455;20;1;20;1.0;1.0;1.0;-0.2776616717976365;1;ea.p.v.hilly-HeD;cmaEs;maximize;-0.2776616717976365;256
50;1000;1000;85.0039;20;1;20;1.0;1.0;1.0;-0.3303006358257861;1;ea.p.v.hilly-HeD;cmaEs;maximize;-0.3303006358257861;256
55;1100;1100;93.3899;20;1;20;1.0;1.0;1.0;-0.41206554548037827;1;ea.p.v.hilly-HeD;cmaEs;maximize;-0.41206554548037827;256
60;1200;1200;101.952;20;1;20;1.0;1.0;1.0;-0.43865778297713726;1;ea.p.v.hilly-HeD;cmaEs;maximize;-0.43865778297713726;256
65;1300;1300;110.4108;20;1;20;1.0;1.0;1.0;-0.42954821181500347;1;ea.p.v.hilly-HeD;cmaEs;maximize;-0.42954821181500347;256
70;1400;1400;118.7729;20;1;20;1.0;1.0;1.0;-0.453925840846937;1;ea.p.v.hilly-HeD;cmaEs;maximize;-0.453925840846937;256
75;1500;1500;127.2372;20;1;20;1.0;1.0;1.0;-0.47634932531772617;1;ea.p.v.hilly-HeD;cmaEs;maximize;-0.47634932531772617;256
5;100;100;8.4771;20;1;20;1.0;1.0;1.0;-0.05178860343397131;2;ea.p.v.hilly-HeD;cmaEs;maximize;-0.05178860343397131;256
10;200;200;16.9648;20;1;20;1.0;1.0;1.0;-0.06725117769518431;2;ea.p.v.hilly-HeD;cmaEs;maximize;-0.06725117769518431;256
15;300;300;25.42;20;1;20;1.0;1.0;1.0;-0.09072215847151585;2;ea.p.v.hilly-HeD;cmaEs;maximize;-0.09072215847151585;256
20;400;400;34.0099;20;1;20;1.0;1.0;1.0;-0.10147854875016961;2;ea.p.v.hilly-HeD;cmaEs;maximize;-0.10147854875016961;256
25;500;500;42.5131;20;1;20;1.0;1.0;1.0;-0.10538818811105936;2;ea.p.v.hilly-HeD;cmaEs;maximize;-0.10538818811105936;256
30;600;600;50.9751;20;1;20;1.0;1.0;1.0;-0.14485894910945926;2;ea.p.v.hilly-HeD;cmaEs;maximize;-0.14485894910945926;256
35;700;700;59.5399;20;1;20;1.0;1.0;1.0;-0.15233967586882666;2;ea.p.v.hilly-HeD;cmaEs;maximize;-0.15233967586882666;256
40;800;800;68.0948;20;1;20;1.0;1.0;1.0;-0.16181549594587916;2;ea.p.v.hilly-HeD;cmaEs;maximize;-0.16181549594587916;256
45;900;900;76.5251;20;1;20;1.0;1.0;1.0;-0.17113152339050347;2;ea.p.v.hilly-HeD;cmaEs;maximize;-0.17113152339050347;256
50;1000;1000;84.9951;20;1;20;1.0;1.0;1.0;-0.18461719349485092;2;ea.p.v.hilly-HeD;cmaEs;maximize;-0.18461719349485092;256
55;1100;1100;93.6645;20;1;20;1.0;1.0;1.0;-0.16844485115588045;2;ea.p.v.hilly-HeD;cmaEs;maximize;-0.16844485115588045;256
60;1200;1200;102.147;20;1;20;1.0;1.0;1.0;-0.18651740958320714;2;ea.p.v.hilly-HeD;cmaEs;maximize;-0.18651740958320714;256
65;1300;1300;110.5101;20;1;20;1.0;1.0;1.0;-0.17645298290780495;2;ea.p.v.hilly-HeD;cmaEs;maximize;-0.17645298290780495;256
70;1400;1400;118.8972;20;1;20;1.0;1.0;1.0;-0.17345244822938788;2;ea.p.v.hilly-HeD;cmaEs;maximize;-0.17345244822938788;256
75;1500;1500;127.4766;20;1;20;1.0;1.0;1.0;-0.1626967414945693;2;ea.p.v.hilly-HeD;cmaEs;maximize;-0.1626967414945693;256
5;100;100;8.4248;20;1;20;1.0;1.0;1.0;-0.04908792792282067;3;ea.p.v.hilly-HeD;cmaEs;maximize;-0.04908792792282067;256
10;200;200;16.9145;20;1;20;1.0;1.0;1.0;-0.04488588692207133;3;ea.p.v.hilly-HeD;cmaEs;maximize;-0.04488588692207133;256
15;300;300;25.3446;20;1;20;1.0;1.0;1.0;-0.08608692877343618;3;ea.p.v.hilly-HeD;cmaEs;maximize;-0.08608692877343618;256
20;400;400;33.7746;20;1;20;1.0;1.0;1.0;-0.06231928681325014;3;ea.p.v.hilly-HeD;cmaEs;maximize;-0.06231928681325014;256
25;500;500;42.2132;20;1;20;1.0;1.0;1.0;-0.06782871209568112;3;ea.p.v.hilly-HeD;cmaEs;maximize;-0.06782871209568112;256
30;600;600;50.6217;20;1;20;1.0;1.0;1.0;-0.08131764694589413;3;ea.p.v.hilly-HeD;cmaEs;maximize;-0.08131764694589413;256
35;700;700;59.1451;20;1;20;1.0;1.0;1.0;-0.08990688595564761;3;ea.p.v.hilly-HeD;cmaEs;maximize;-0.08990688595564761;256
40;800;800;67.6316;20;1;20;1.0;1.0;1.0;-0.09812629439841908;3;ea.p.v.hilly-HeD;cmaEs;maximize;-0.09812629439841908;256
45;900;900;76.0184;20;1;20;1.0;1.0;1.0;-0.08423588714588132;3;ea.p.v.hilly-HeD;cmaEs;maximize;-0.08423588714588132;256
50;1000;1000;84.7247;20;1;20;1.0;1.0;1.0;-0.11156896402238929;3;ea.p.v.hilly-HeD;cmaEs;maximize;-0.11156896402238929;256
55;1100;1100;93.2118;20;1;20;1.0;1.0;1.0;-0.13876188179307056;3;ea.p.v.hilly-HeD;cmaEs;maximize;-0.13876188179307056;256
60;1200;1200;101.6547;20;1;20;1.0;1.0;1.0;-0.10886980197565241;3;ea.p.v.hilly-HeD;cmaEs;maximize;-0.10886980197565241;256
65;1300;1300;109.9725;20;1;20;1.0;1.0;1.0;-0.11425535646411887;3;ea.p.v.hilly-HeD;cmaEs;maximize;-0.11425535646411887;256
70;1400;1400;118.6515;20;1;20;1.0;1.0;1.0;-0.12525808959729304;3;ea.p.v.hilly-HeD;cmaEs;maximize;-0.12525808959729304;256
75;1500;1500;127.0318;20;1;20;1.0;1.0;1.0;-0.1405094525901325;3;ea.p.v.hilly-HeD;cmaEs;maximize;-0.1405094525901325;256
0;15;15;1.2384;15;1;15;1.0;1.0;1.0;-0.01162011610086052;1;ea.p.v.hilly-HeD;differentialEvolution;maximize;-0.01162011610086052;256
5;90;90;7.4301;15;1;15;1.0;1.0;1.0;-0.06503606229536112;1;ea.p.v.hilly-HeD;differentialEvolution;maximize;-0.06503606229536112;256
10;165;165;13.8001;15;1;15;1.0;1.0;1.0;-0.1266079008821133;1;ea.p.v.hilly-HeD;differentialEvolution;maximize;-0.1266079008821133;256
15;240;240;20.3073;15;1;15;1.0;1.0;1.0;-0.13638100487670002;1;ea.p.v.hilly-HeD;differentialEvolution;maximize;-0.13638100487670002;256
20;315;315;26.6203;15;1;15;1.0;1.0;1.0;-0.15166792147456268;1;ea.p.v.hilly-HeD;differentialEvolution;maximize;-0.15166792147456268;256
25;390;390;32.9952;15;1;15;1.0;1.0;1.0;-0.15166792147456268;1;ea.p.v.hilly-HeD;differentialEvolution;maximize;-0.15166792147456268;256
30;465;465;39.2713;15;1;15;1.0;1.0;1.0;-0.15166792147456268;1;ea.p.v.hilly-HeD;differentialEvolution;maximize;-0.15166792147456268;256
35;540;540;45.61;15;1;15;1.0;1.0;1.0;-0.15166792147456268;1;ea.p.v.hilly-HeD;differentialEvolution;maximize;-0.15166792147456268;256
40;615;615;52.0028;15;1;15;1.0;1.0;1.0;-0.28720989495936944;1;ea.p.v.hilly-HeD;differentialEvolution;maximize;-0.28720989495936944;256
45;690;690;58.3453;15;1;15;1.0;1.0;1.0;-0.28720989495936944;1;ea.p.v.hilly-HeD;differentialEvolution;maximize;-0.28720989495936944;256
50;765;765;64.7603;15;1;15;1.0;1.0;1.0;-0.28720989495936944;1;ea.p.v.hilly-HeD;differentialEvolution;maximize;-0.28720989495936944;256
55;840;840;71.0999;15;1;15;1.0;1.0;1.0;-0.28720989495936944;1;ea.p.v.hilly-HeD;differentialEvolution;maximize;-0.28720989495936944;256
60;915;915;77.6198;15;1;15;1.0;1.0;1.0;-0.28720989495936944;1;ea.p.v.hilly-HeD;differentialEvolution;maximize;-0.28720989495936944;256
65;990;990;84.0409;15;1;15;1.0;1.0;1.0;-0.28720989495936944;1;ea.p.v.hilly-HeD;differentialEvolution;maximize;-0.28720989495936944;256
70;1065;1065;90.3474;15;1;15;1.0;1.0;1.0;-0.28720989495936944;1;ea.p.v.hilly-HeD;differentialEvolution;maximize;-0.28720989495936944;256
75;1140;1140;96.7851;15;1;15;1.0;1.0;1.0;-0.28720989495936944;1;ea.p.v.hilly-HeD;differentialEvolution;maximize;-0.28720989495936944;256
80;1215;1215;103.051;15;1;15;1.0;1.0;1.0;-0.28720989495936944;1;ea.p.v.hilly-HeD;differentialEvolution;maximize;-0.28720989495936944;256
85;1290;1290;109.4762;15;1;15;1.0;1.0;1.0;-0.28720989495936944;1;ea.p.v.hilly-HeD;differentialEvolution;maximize;-0.28720989495936944;256
90;1365;1365;116.0337;15;1;15;1.0;1.0;1.0;-0.28720989495936944;1;ea.p.v.hilly-HeD;differentialEvolution;maximize;-0.28720989495936944;256
95;1440;1440;122.4173;15;1;15;1.0;1.0;1.0;-0.28720989495936944;1;ea.p.v.hilly-HeD;differentialEvolution;maximize;-0.28720989495936944;256
0;15;15;1.2731;15;1;15;1.0;1.0;1.0;-0.012572928406413879;2;ea.p.v.hilly-HeD;differentialEvolution;maximize;-0.012572928406413879;256
5;90;90;7.693;15;1;15;1.0;1.0;1.0;-0.044390244233053856;2;ea.p.v.hilly-HeD;differentialEvolution;maximize;-0.044390244233053856;256
10;165;165;13.989;15;1;15;1.0;1.0;1.0;-0.044390244233053856;2;ea.p.v.hilly-HeD;differentialEvolution;maximize;-0.044390244233053856;256
15;240;240;20.4034;15;1;15;1.0;1.0;1.0;-0.048804571045627035;2;ea.p.v.hilly-HeD;differentialEvolution;maximize;-0.048804571045627035;256
20;315;315;26.7599;15;1;15;1.0;1.0;1.0;-0.0998401872268856;2;ea.p.v.hilly-HeD;differentialEvolution;maximize;-0.0998401872268856;256
25;390;390;33.0428;15;1;15;1.0;1.0;1.0;-0.0998401872268856;2;ea.p.v.hilly-HeD;differentialEvolution;maximize;-0.0998401872268856;256
30;465;465;39.4199;15;1;15;1.0;1.0;1.0;-0.1620899151180673;2;ea.p.v.hilly-HeD;differentialEvolution;maximize;-0.1620899151180673;256
35;540;540;45.7529;15;1;15;1.0;1.0;1.0;-0.17773857971393398;2;ea.p.v.hilly-HeD;differentialEvolution;maximize;-0.17773857971393398;256
40;615;615;52.0941;15;1;15;1.0;1.0;1.0;-0.2925986980688851;2;ea.p.v.hilly-HeD;differentialEvolution;maximize;-0.2925986980688851;256
45;690;690;58.5018;15;1;15;1.0;1.0;1.0;-0.2925986980688851;2;ea.p.v.hilly-HeD;differentialEvolution;maximize;-0.2925986980688851;256
50;765;765;64.8799;15;1;15;1.0;1.0;1.0;-0.2925986980688851;2;ea.p.v.hilly-HeD;differentialEvolution;maximize;-0.2925986980688851;256
55;840;840;71.3701;15;1;15;1.0;1.0;1.0;-0.2925986980688851;2;ea.p.v.hilly-HeD;differentialEvolution;maximize;-0.2925986980688851;256
60;915;915;77.8206;15;1;15;1.0;1.0;1.0;-0.33413204511520644;2;ea.p.v.hilly-HeD;differentialEvolution;maximize;-0.33413204511520644;256
65;990;990;84.2329;15;1;15;1.0;1.0;1.0;-0.33413204511520644;2;ea.p.v.hilly-HeD;differentialEvolution;maximize;-0.33413204511520644;256
70;1065;1065;90.4601;15;1;15;1.0;1.0;1.0;-0.33413204511520644;2;ea.p.v.hilly-HeD;differentialEvolution;maximize;-0.33413204511520644;256
75;1140;1140;96.7901;15;1;15;1.0;1.0;1.0;-0.33801078820210345;2;ea.p.v.hilly-HeD;differentialEvolution;maximize;-0.33801078820210345;256
80;1215;1215;103.3343;15;1;15;1.0;1.0;1.0;-0.33801078820210345;2;ea.p.v.hilly-HeD;differentialEvolution;maximize;-0.33801078820210345;256
85;1290;1290;109.8322;15;1;15;1.0;1.0;1.0;-0.33801078820210345;2;ea.p.v.hilly-HeD;differentialEvolution;maximize;-0.33801078820210345;256
90;1365;1365;116.2037;15;1;15;1.0;1.0;1.0;-0.39792894283298463;2;ea.p.v.hilly-HeD;differentialEvolution;maximize;-0.39792894283298463;256
95;1440;1440;122.4829;15;1;15;1.0;1.0;1.0;-0.39792894283298463;2;ea.p.v.hilly-HeD;differentialEvolution;maximize;-0.39792894283298463;256
0;15;15;1.3018;15;1;15;1.0;1.0;1.0;-0.02159291967983409;3;ea.p.v.hilly-HeD;differentialEvolution;maximize;-0.02159291967983409;256
5;90;90;7.6837;15;1;15;1.0;1.0;1.0;-0.05579780689056939;3;ea.p.v.hilly-HeD;differentialEvolution;maximize;-0.05579780689056939;256
10;165;165;13.9561;15;1;15;1.0;1.0;1.0;-0.07128369348692315;3;ea.p.v.hilly-HeD;differentialEvolution;maximize;-0.07128369348692315;256
15;240;240;20.2459;15;1;15;1.0;1.0;1.0;-0.07687188058898388;3;ea.p.v.hilly-HeD;differentialEvolution;maximize;-0.07687188058898388;256
20;315;315;26.5835;15;1;15;1.0;1.0;1.0;-0.15038513842716955;3;ea.p.v.hilly-HeD;differentialEvolution;maximize;-0.15038513842716955;256
25;390;390;33.0306;15;1;15;1.0;1.0;1.0;-0.19867320649364587;3;ea.p.v.hilly-HeD;differentialEvolution;maximize;-0.19867320649364587;256
30;465;465;39.4224;15;1;15;1.0;1.0;1.0;-0.19867320649364587;3;ea.p.v.hilly-HeD;differentialEvolution;maximize;-0.19867320649364587;256
35;540;540;45.8124;15;1;15;1.0;1.0;1.0;-0.19867320649364587;3;ea.p.v.hilly-HeD;differentialEvolution;maximize;-0.19867320649364587;256
40;615;615;52.1313;15;1;15;1.0;1.0;1.0;-0.21325030706951947;3;ea.p.v.hilly-HeD;differentialEvolution;maximize;-0.21325030706951947;256
